,title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
1422,"Chỉ 1.7 tỷ nhận nhà ở ngay căn 2 pn full nội thất ht 0% ls 24 th, lh 0909860283", Hà Nội,63.0,1.7,2.0,2.0,10.0,Đông nam,30.0,30.0,1.0,3924013
1423,"Căn hộ cao cấp 2pn 2vs sài Đồng long biên chỉ 2,1 t̘", Ha Noi,72.0,0.029,1.0,1.0,1.0,---,1.0,30.0,2.0,3943041
1424,"Chiết khấu 34% - căn hộ biên hòa universe giảm 840 triệu/căn 2,36 tỷ còn 1,52 tỷ", Đồng Nai,74.0,1.55,2.0,2.0,20.0,,30.0,30.0,2.0,3939376
1425,Căn ngoại giao cao cấp 4* cho người nước ngoài an cư lập nghiệp tại bắc ninh, Bắc Ninh,73.0,1.7,2.0,2.0,6.0,,30.0,30.0,2.0,3943040
1426,Căn hộ mini cao cấp ecohome- sự lựa chọn thông minh của mọi nhà, TP HCM,20.0,1.0,1.0,1.0,20.0,,30.0,30.0,2.0,3943034
1427,Sở hữu ngay căn hộ mặt biển quy nhơn vĩnh viễn - tập đoàn danh khôi, Bình Định,45.0,1.39,1.0,1.0,20.0,,30.0,30.0,1.0,3943032
1428,"Chính chủ cần tiền bân gấp căn hộ 2pn picity q12, giá thương lượng", TP HCM,58.0,0.117102,2.0,1.0,9.0,Nam,25.0,30.0,4.0,3943029
1429,"Legacy central, chiết khấu lên đến 100 triệu, thanh toán chỉ 135 triệu", Bình Dương,32.0,0.9,2.0,2.0,20.0,,15.0,30.0,2.0,3936321
1430,"Căn hộ 3pn quy mô lớn nhất tphcm với đầy đủ tiện nghi, sổ hồng vĩnh viễn,l", TP HCM,80.0,2.56,3.0,2.0,12.0,,30.0,30.0,4.0,3942825
1431,"Legacy central - căn hộ cao cấp giá chỉ 135tr, ngân hàng cho vay 75%.", Bình Dương,45.0,0.135,1.0,1.0,16.0,Đông bắc,45.0,30.0,2.0,3943008
1432,"Chỉ từ 3tỷ, tt 500tr sở hữu ngay ch 3pn 3bc hướng đông nam g1 le grand jardin", Hà Nội,97.0,3.0,3.0,2.0,15.0,Đông nam,30.0,30.0,2.0,3942498
1433,Bán căn hộ chung cư vinhomes ocean park 2pn, Hà Nội,60.0,1.73,2.0,1.0,26.0,,30.0,30.0,2.0,3942994
1434,Với 600 triệu bạn vẫn có thể mua nhà ngay trung tâm khu tây sg, TP HCM,59.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3942992
1435,Cần bán căn hộ 2 pn tại mặt đường nguyễn xiển, Hà Nội,76.0,2.75,2.0,2.0,31.0,Tây bắc,30.0,30.0,1.0,3942987
1436,Căn hộ 2 pn cao cấp giữa trung tâm quận hoàng mai, Hà Nội,79.0,2.54,2.0,2.0,27.0,Tây bắc,30.0,30.0,1.0,3942986
1437,"Căn hộ 3 pn hướng đông nam tại quận hoàng mai giá 3,6 tỷ", Hà Nội,107.0,3.6,3.0,2.0,27.0,Đông nam,30.0,30.0,1.0,3942984
1438,Bán suất ngoại giao 72.84m2 - 2.082 tỷ 2pn tại eco city việt hưng, Hà Nội,72.84,2.08,2.0,2.0,20.0,,30.0,30.0,2.0,3940937
1439,Bán căn hộ 3pn - giá 3.035tỷ duy nhất còn lại tại eco city việt hưng, Hà Nội,83.0,3.03,3.0,2.0,20.0,,30.0,30.0,2.0,3940942
1440,"2.7 tỷ, sở hữu ngay căn hộ hạng sang 86m2 tại eco city việt hưng", Hà Nội,86.0,2.7,3.0,2.0,20.0,,30.0,30.0,2.0,3940925
1441,2.082 tỷ sở hữu căn cc 72m2 tại eco city việt hưng, Hà Nội,72.0,2.08,2.0,2.0,20.0,,30.0,30.0,2.0,3940795
1442,Bán căn hộ cc eco city việt hưng 63m2 - 1.8 tỷ, Hà Nội,63.0,1.8,2.0,2.0,20.0,Đông nam,30.0,30.0,4.0,3921938
1443,"Chung cư eco city việt hưng 72m2- 2.3 tỷ bank hỗ trợ 70%,ân hạn 24 tháng gốc lãi", Hà Nội,72.0,2.28,2.0,2.0,20.0,,30.0,30.0,2.0,3940735
1444,"Le grand jardin sài đồng 63m2 2.2 tỷ, nh hỗ trợ 70%, ân hạn trong 12 tháng", Hà Nội,63.0,2.2,2.0,2.0,20.0,,30.0,30.0,2.0,3940789
1445,⭐rinh ngay 10 chỉ vàng⭐ck 7%⭐duy nhất tháng 8⭐green pearl bn⭐lh 0833582222, Bắc Ninh,73.0,1.61,2.0,2.0,29.0,,40.0,30.0,2.0,3942951
1446,"Mua căn hộ bây giờ không khó nữa, liên hệ ngay", Bình Định,60.0,1.18,2.0,2.0,28.0,Tây bắc,30.0,30.0,2.0,3941472
1447,"Căn hộ 2 pn khu tây sài gòn, giá hấp dẫn", TP HCM,57.0,2.3,2.0,1.0,18.0,,25.0,30.0,2.0,3941433
1448,"Căn hộ 3 pn đủ tiện ích chỉ 900tr nhận nhà q12, giá f0 trực tiếp từ cdt", TP HCM,80.0,2.8,3.0,2.0,18.0,Bắc,25.0,30.0,2.0,3909829
1449,Khám phá chất sống đẳng cấp tựa tỷ phú tại sun marina town, Quảng Ninh,50.0,2.8,2.0,2.0,20.0,,30.0,30.0,2.0,3942950
1450,Em bán dự án rose town ngay cuối đường giải phóng đã nhận nhà ở luôn trước tết, Hà Nội,71.0,1.8,2.0,2.0,27.0,,30.0,30.0,1.0,3866951
1451,Ưu đãi khủng nhân dịp cất nóc toà dv03 dự án rose town, Hà Nội,65.0,1.86,2.0,2.0,7.0,,30.0,30.0,1.0,3905631
1452,"Bán chung cư laveder garden 176 định công giá từ 1,6 tỷ", Hà Nội,56.0,1.65,2.0,2.0,9.0,,30.0,30.0,1.0,3928939
1453,Khu căn hộ sở hữu tiện ích đẳng cấp nhất tây sài gòn chỉ với 660tr đồng, TP HCM,59.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3942948
1454,"Ch 52m2 mt sông sg, cầu phú long q12, tt 450tr sở hữu, shr, ck 1 chỉ vàng sjc", Bình Dương,52.0,1.3,2.0,1.0,4.0,Đông nam,32.0,200.0,4.0,3934331
1455,"Cần bán gấp ch 2pn view sông sg giá 1 tỷ 3 (vat), tt 450tr sở hữu ngay", Bình Dương,52.0,1.3,2.0,1.0,4.0,Đông nam,32.0,200.0,4.0,3803301
1456,"Căn hộ thuận an thanh toán 225tr nhận nhà, có ngân hàng hỗ trợ vay", Bình Dương,40.0,0.9,2.0,2.0,20.0,Đông,30.0,30.0,2.0,3942916
1457,Thanh toán 260 triệu căn hộ nhật bản ven biển quy nhơn tỷ suất sinh lời 20%, Bình Định,40.0,1.4,1.0,1.0,20.0,Đông bắc,30.0,30.0,2.0,3942907
1458,Hàng loạt chương trình tri ân khách hàng khi sở hữu căn hộ trong tháng 8 này, Bình Định,42.0,1.04,1.0,2.0,28.0,Tây Nam,30.0,30.0,2.0,3941430
1459,"Mua căn hộ chi cần với 350 triệu, nhận nhà ở ngay, tin được không? lh", Bình Định,42.0,1.04,1.0,1.0,28.0,Tây Nam,30.0,30.0,2.0,3941436
1460,"Chủ nhà bán gấp 1 1pn 49m2 căn hộ đáng sống nhất q9, tt 999 triệu ký hdmb", TP HCM,49.0,1.68,1.0,1.0,13.0,Tây bắc,30.0,30.0,1.0,3923457
1461,"Hot chỉ với 590 triệu sở hữu căn hộ 2pn, full nội thất, htls 0% 12 tháng", Hà Nội,62.0,2.28,2.0,1.0,31.0,,30.0,30.0,1.0,3941768
1462,"Trực tiếp cđt housinco quỹ căn 2pn - 3pn - dualkey giá tốt nhất, htls 0%, ck 5%", Hà Nội,94.0,3.44,3.0,2.0,31.0,,30.0,30.0,1.0,3941782
1463,Chỉ với 135tr bạn đã sở hửu căn hộ 1pn tại vị trí vàng của thành phố thuận an, Bình Dương,42.0,0.9,1.0,1.0,20.0,,30.0,30.0,2.0,3942893
1464,Bán căn hộ nghỉ dưỡng quy nhơn tỉnh bình định, Bình Định,42.0,1.51,1.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3942891
1465,Bán gấp khu đô thị rose town 79 ngọc hồi quận hoàng mai 2pn 60m2. giá 1.5, Hà Nội,60.0,1.5,2.0,2.0,20.0,,30.0,30.0,2.0,3829056
1466,Cần bán. chung cư khu đô thị rose town quận hoàng mai căn góc. giá 1.9 tỷ, Hà Nội,76.0,1.9,3.0,2.0,20.0,,30.0,30.0,2.0,3830380
1467,Căn hộ vừa ở vừa đầu tư sinh lời cao chỉ với 567tr. gần tây sơn. lh :0968452627, Hà Nội,56.0,0.566,2.0,2.0,20.0,Đông,30.0,30.0,2.0,3851636
1468,"Mua chung cư ở ngay. khu đô thị cao cấp quận hoàng mai, trả trước 450 triệu", Hà Nội,52.0,1.5,2.0,1.0,20.0,,30.0,30.0,2.0,3848079
1469,"Chỉ 300tr sở hữu ngay căn hộ the ruby , view vịnh hạ long .", Quảng Ninh,70.0,2.3,3.0,2.0,20.0,Tây bắc,30.0,30.0,2.0,3942881
1470,"Căn hộ biển siêu hót, sổ đỏ lâu dài tại thành phố quy nhơn chỉ 35tr/m2", Bình Định,40.0,0.278,1.0,1.0,20.0,,30.0,30.0,2.0,3942455
1471,Căn hộ biển - sổ đỏ lâu dài phong cách nhật tại kỳ co eo gió, Bình Định,40.0,0.278,2.0,2.0,39.0,,30.0,30.0,2.0,3939517
1472,Sở hữu căn hộ biển - sổ đỏ lâu dài tại kỳ co eo gió chỉ với 278 triệu, Bình Định,45.0,0.278,2.0,2.0,20.0,,30.0,30.0,2.0,3939520
1473,Housinco premium mở bán quỹ căn mới & chính sách ưu đãi trong tháng 8 cho kh, Hà Nội,93.0,3.3,3.0,2.0,20.0,Đông nam,30.0,30.0,3.0,3942865
1474,Kđt rose town tâm điểm phái nam hà nội liên tục ra mắt các căn hộ mới, Hà Nội,92.0,2.5,3.0,2.0,20.0,Đông nam,30.0,30.0,3.0,3942857
1475,Căn hộ chung cư cao cấp 3pn toà nhà l2 ciputra, Hà Nội,118.0,8.5,3.0,3.0,20.0,,30.0,30.0,1.0,3942856
1476,Căn hộ 4 ngủ trong mơ - ưu đãi bất ngờ - tiến độ đóng trong 2 năm tại hpc, Hà Nội,118.0,3.0,3.5,3.0,20.0,Đông bắc,30.0,30.0,2.0,3942855
1477,Chung cư mini đình thôn 56m2 x 5 tầng - 11 phòng khép kín giá 5.6 tỷ., Hà Nội,56.0,5.6,3.5,2.0,5.0,,30.0,30.0,2.0,3938388
1478,"Housinco premium, bốn mùa xanh mát, bàn giao nội thất cao cấp ngoại nhập", Hà Nội,75.5,2.76,2.0,2.0,31.0,Tây bắc,30.0,30.0,1.0,3942854
1479,"Hơn 3,52 tỷ sở hữu căn hộ 3 pn tại hoàng mai", Hà Nội,107.0,3.52,3.0,2.0,27.0,Đông nam,30.0,30.0,1.0,3942852
1480,Với mức lương 7tr/ tháng bạn vẫn sở hữu căn hộ ngay trung tâm tp thuận an, Bình Dương,36.0,0.135,1.0,1.0,16.0,Đông nam,30.0,30.0,2.0,3942851
1481,"Chỉ hơn 2,77 tỷ sở hữu căn hộ 2 pn sở hữu căn hộ cao cập tại quận hoàng mai", Hà Nội,77.0,2.78,2.0,2.0,27.0,Tây Nam,30.0,30.0,1.0,3942847
1482,"Cần bán căn hộ 3 ngủ 104m2, hỗ trợ vay ls 0%, tố hữu - hà đông", Hà Nội,104.0,2.6,3.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3942840
1483,"Bán căn hộ cc 379 th complex, có hỗ trợ cho vay đến 70%, trước 30% lh 0912105635", Thanh Hóa,51.0,0.561,2.0,2.0,20.0,,30.0,30.0,2.0,3942835
1484,"Bán căn hộ cc 379 th complex, hỗ trợ cho vay đến 70%, cọc trước 30% lh 091210563", Thanh Hóa,51.0,0.561,2.0,2.0,20.0,,30.0,30.0,2.0,3942831
1485,"Căn hộ trang bị smart home, thiết kế resort 5 sao, giá rẽ nhất sài gòn", TP HCM,57.0,2.3,2.0,1.0,18.0,,25.0,30.0,2.0,3942828
1486,"Siêu giá tốt, ccmn võ thị sáu, ngõ rộng ô tô đỗ cửa, chỉ 1.55 tỷ", Hà Nội,52.0,1.55,2.0,2.0,3.0,,4.0,4.0,2.0,3941921
1487,"Ccmn, võ thị sáu, an sinh tuyệt đỉnh, ngõ rộng ô tô đỗ cửa, chỉ 1.55 tỷ", Hà Nội,52.0,1.55,2.0,2.0,3.0,,4.0,4.0,2.0,3942058
1488,Căn hộ cho vợ chồng trẻ thanh toán 135triệu trả góp từ 5-7 triệu/tháng, Bình Dương,37.0,0.9,1.0,1.0,20.0,,30.0,30.0,2.0,3942824
1489,Westgate chỉ 690 triệu sở căn hộ 5 mặt tiền ngay trung tâm hành chính, TP HCM,59.0,2.1,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3942816
1490,Bán căn hộ west gate tặng full nội thất chỉ trả 640 triệu, TP HCM,60.0,2.1,2.0,2.0,20.0,Đông nam,120.0,60.0,2.0,3942810
1491,Chủ đầu tư bán căn hộ 1pn the beverly vinhomes q9 cho vay 80%, TP HCM,55.0,3.0,1.0,1.0,25.0,Đông nam,30.0,20.0,2.0,3942796
1492,The ruby hạ long nơi ước đến chốn mong về - tâm điểm đáng sống nhất tại hạ long., Quảng Ninh,30.0,0.98,1.0,2.0,20.0,,30.0,30.0,2.0,3942795
1493,"Chính chủ bán gấp gấp căn góc 3pn, chung cư ct1a2 hud vân canh", Hà Nội,102.0,1.4,3.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3906166
1494,"Bán căn 2pn tầng cao tây hồ residence chỉ từ 3,1 tỷ full nội thất cao cấp", Hà Nội,70.0,3.1,2.0,2.0,20.0,,30.0,30.0,2.0,3899311
1495,"Bán căn góc 3pn chung cư the link ciputra ban đông nam 7,4tỷ full nội thất, trực", Hà Nội,118.0,1.21,3.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3896133
1496,Chung cưtnt 120 định công chính thức đặt chỗ và cho khách lên xem căn hộ, Hà Nội,60.0,1.6,2.0,2.0,20.0,,30.0,30.0,2.0,3935953
1497,Chính chủ cần bán căn hộ cao cấp 5 sao vinhomes grand park thành phố thủ đức:, TP HCM,52.0,1.85,2.0,1.0,1.0,,30.0,16.0,1.0,3911599
1498,"Căn hộ 4pn full nội thất chỉ 23tr/m2, thanh toán tiến độ, 0% lãi suất", Hà Nội,118.0,3.0,3.5,3.0,20.0,Tây Nam,30.0,30.0,2.0,3942699
1499,"Bạn nghĩ sao về căn chung cư 3pn tại kđt văn khê, hà đông, chỉ tt 900", Hà Nội,118.0,3.1,3.0,3.0,15.0,,30.0,30.0,4.0,3942661
1500,"Housinco premium mở bán quỹ căn siêu hót, chiết khấu ưu đãi, quà tặng hấp dẫn", Hà Nội,93.0,3.3,3.0,2.0,20.0,,30.0,30.0,4.0,3935671
1501,"Mở bán căn hộ ngay mặt đường nguyễn xiển, chiết khấu tới 5% gtch", Hà Nội,94.0,3.3,3.0,2.0,20.0,,30.0,30.0,3.0,3932313
1502,"Feliz homes tt q.hoàng mai mở bán căn hộ cao cấp, nhiều chính sách ưu đãi", Hà Nội,78.0,2.8,2.0,2.0,20.0,,30.0,30.0,3.0,3939192
1503,Housnco premium dự án bàn giáo full nội thất cao cấp mở bán quỹ căn mới, Hà Nội,93.0,3.3,3.0,2.0,20.0,,30.0,30.0,3.0,3942658
1504,"Căn hộ mhd trung văn giá từ 1,2 tỷ, lãi suất 6% cố định trong 10 năm, 0972899510", Hà Nội,72.0,1.6,3.0,2.0,37.0,Đông nam,60.0,30.0,2.0,3932866
1505,Chỉ cần 460 triệu sở hữu ngay căn hộ view sông tại tt thành phố, TP HCM,69.0,3.0,2.0,2.0,25.0,,20.0,20.0,2.0,3881043
1506,Thanh toán 50 triệu - sở hữu ngay căn hộ cao cấp d- homme liên hệ: 0909.229.806, TP HCM,69.0,4.4,2.0,2.0,30.0,,30.0,30.0,2.0,3932846
1507,Giảm giá căn hộ lavita thuận an hưng thịnh 2.5 tỷ còn 1.65 tỷ 75m2 2 phòng ngủ, Bình Dương,75.0,1.88,2.0,2.0,20.0,,30.0,30.0,2.0,3939116
1508,Căn hộ lavita thuận an ck khủng lên đến 700tr/căn chỉ trong t7. lh: 0931337588, Bình Dương,70.0,1.75,2.0,2.0,20.0,,30.0,30.0,2.0,3937777
1509,"Quỹ căn đợt 1 cđt - housinco nguyễn xiển , chỉ từ 2 tỷ/ 2 ngủ", Hà Nội,94.0,3.0,3.0,2.0,20.0,,30.0,30.0,1.0,3930699
1510,"Chính chủ bán căn hộ chung cư a3 2 phòng ngủ 2 wc 1,3 tỷ. bao sang tên", Hà Nội,64.0,1.3,2.0,2.0,20.0,Đông,30.0,30.0,2.0,3942628
1511,"Chỉ 135 triệu sở hữu căn hộ cao cấp legacy central, giấc mơ an cư lý tưởng", Bình Dương,35.0,0.135,1.0,1.0,15.0,Đông nam,32.0,30.0,2.0,3942618
1512,"Feliz homes tâm điển phía nam hà nội, dự án duy nhất có quần thể không gian xanh", Hà Nội,96.0,3.2,3.0,2.0,20.0,,30.0,30.0,3.0,3942076
1513,"Căn hộ biển sở hữu tổ hợp giải trí: thỏi nam châm thu hút nhà đầu tư""", Bình Định,45.0,1.39,1.0,1.0,39.0,Đông nam,30.0,30.0,2.0,3942611
1514,Ecocity việt hưng . bán căn 72m2 ban công đông nam . nhận nhà ở ngay . đã có sổ, Hà Nội,72.0,2.0,2.0,2.0,7.0,Đông nam,30.0,30.0,1.0,3876716
1515,"Chung cư tsg lotus sài đồng chỉ 25,6 tr/m2 , hỗ trợ vay 70%", Hà Nội,86.0,2.2,3.0,2.0,11.0,Đông nam,30.0,30.0,2.0,3895507
1516,"Ecocity việt hưng . chỉ 600tr nhận nhà ở ngay , vay 0% 2 năm , ân hạn nợ gốc", Hà Nội,64.0,1.8,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3874589
1517,Mua căn hộ view vịnh hạ long chỉ với 620 triệu, Quảng Ninh,30.0,0.62,2.0,2.0,20.0,,30.0,30.0,2.0,3942599
1518,Chiết khấu ngay 25 ptrăm khi thanh toán 95 ptrăm căn hộ cao cấp lavita thuận an, Bình Dương,90.0,2.5,3.0,2.0,20.0,,30.0,30.0,2.0,3935700
1519,"Rổ hàng 100 căn hộ charm city giá tốt nhất, chỉ thanh toán 15%", Bình Dương,93.48,2.7,3.0,2.0,27.0,Đông nam,30.0,30.0,2.0,3942595
1520,"Chỉ 900tr có ngay căn 3pn nhận nhà ở ngay, tặng 2 năm phí dv tại hpc landmark", Hà Nội,118.0,3.0,3.5,3.0,15.0,Đông bắc,30.0,30.0,2.0,3942594
1521,🥰căn 3 ngủ🥰tầng vip🥰căn góc🥰view bể bơi🥰cc green pearl bắc ninh🥰lh 0833582, Bắc Ninh,95.0,2.6,3.0,2.0,29.0,Đông nam,30.0,30.0,2.0,3942589
1522,"Mua nhà mùa dịch, hãy chọn picity high park quận 12", TP HCM,57.0,2.5,2.0,2.0,20.0,,25.0,30.0,2.0,3942043
1523,Căn hộ 1pn dự án picity high park quận 12, TP HCM,48.0,2.1,1.0,1.0,20.0,,25.0,30.0,2.0,3941857
1524,"Căn hộ 3 pn cao cấp rẽ nhất sài gòn, sổ hồng lâu dài", TP HCM,79.0,3.2,3.0,2.0,18.0,,25.0,30.0,2.0,3941277
1525,Căn hộ rẻ nhất vịnh bắc bộ. chiết khấu khủng, Hà Nội,118.0,3.0,3.0,3.0,26.0,,30.0,30.0,2.0,3942573
1526,Ch cao cấp 3pn 97m2 kđt sài đồng giá 3 tỷ 3x - free 1 năm phí dv, Hà Nội,97.0,3.1,3.0,2.0,20.0,,30.0,30.0,2.0,3926899
1527,Căn hộ 63m2 tòa l3 dự án le grand jardin htls 0% 12 tháng ck 3%, Hà Nội,63.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3926902
1528,"Bán căn hộ eco city sổ đỏ trao tay ở ngay trong hỗ trợ vay 70%, full nội thất", Hà Nội,63.0,1.8,2.0,2.0,20.0,,30.0,30.0,2.0,3926887
1529,"Eco city việt hưng: chỉ 600tr nhận nhà ở ngay, vay 0% ls 2 năm, tặng 2 chỉ vàng", Hà Nội,65.0,1.8,2.0,2.0,20.0,,30.0,30.0,2.0,3926889
1530,"Chỉ 2,4 tỷ nhận nhà ở ngay căn góc 3 pn 86m2 eco city việt hưng, đã có sổ, ls0%", Hà Nội,63.0,1.8,2.0,2.0,20.0,,30.0,30.0,2.0,3926893
1531,"Căn hộ honas residence mt mỹ phước tân vạn, giá 26tr/m2", Bình Dương,43.0,1.1,1.0,1.0,20.0,Đông nam,30.0,30.0,1.0,3922251
1532,"Bán căn hộ 3pn view sông masteri thảo điền, 92m2, đầy đủ nội thất, lầu 20", TP HCM,93.0,5.98,3.0,2.0,20.0,,30.0,30.0,2.0,3922257
1533,"Bán căn hộ 3pn view sông masteri thảo điền, 92m2, đầy đủ nội thất, lầu 20", TP HCM,93.0,5.98,3.0,2.0,20.0,,30.0,30.0,2.0,3922257
1534,"Bán căn hộ 3pn tại khu đô thị văn khê, hà đông, thanh toán 320tr nhận nhà ở ngay", Hà Nội,118.0,3.1,3.0,3.0,15.0,,30.0,30.0,4.0,3942530
1535,"Bán căn hộ cao cấp nera garden huế đường tố hữu, tp. huế, giá cực tốt", Huế,61.0,1.85,2.0,2.0,20.0,,30.0,30.0,2.0,3942529
1536,SỞ hỮu nhÀ sang - quÀ vÀng nhƯ Ý tẠi le grand jardin - kh, Ha Noi,65.0,0.31,1.0,1.0,1.0,---,1.0,12.0,2.0,3942526
1537,Bán căn hộ cao cấp the view-riviera point liền kề phú mỹ hưng 3pn-2wc, TP HCM,118.0,6.7,3.0,2.0,20.0,Đông,30.0,30.0,1.0,3942522
1538,Chương trình t7 căn hộ lavita thuận an ck khủng lên đến 700tr/căn. lh:0931337588, Bình Dương,73.0,1.75,2.0,2.0,20.0,,30.0,30.0,2.0,3938713
1539,"Bán căn hộ legacy central 900tr/căn, thanh toán 225 triệu nhận nhà", Bình Dương,32.0,0.9,2.0,2.0,20.0,,30.0,30.0,2.0,3942507
1540,"Chỉ 3.2 tỷ, tt 500tr sở hữu ngay ch 3pn 3bc hướng đông nam le grand jardin", Hà Nội,97.0,3.2,3.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3941468
1541,Bán căn hộ view sông giá chỉ từ 400 triệu., B\u00ECnh \u0110\u1ECBnh,60.0,1.3,2.0,2.0,7.0,---,35.0,7.0,2.0,3942496
1542,Bán căn hộ imperia smart city - chỉ hơn 1 tỷ - chiết khấu tới 9.5% gtch, Hà Nội,30.0,1.0,1.0,1.0,20.0,Tây Nam,30.0,30.0,2.0,3942488
1543,Chung cư eurowindow - nhận nhà ở ngay - vay vốn 0%, Thanh Hóa,55.0,1.0,2.0,1.0,20.0,Đông nam,20.0,5.0,2.0,3942482
1544,Ưu đãi chiết khấu và chính sách hấp dẫn mùa dịch chỉ có tại legacy central, Bình Dương,33.0,0.135,1.0,1.0,16.0,Đông nam,30.0,30.0,2.0,3942480
1545,Chiết khấu mùa covid hỗ trợ lên đến 24.5%* kh đã sở hữu căn hộ cao cấp, Bình Định,50.0,1.65,1.0,1.0,43.0,Tây bắc,50.0,30.0,1.0,3942479
1546,Chiết khấu mùa covid hỗ trợ lên đến 24.5%* kh đã sở hữu căn hộ cao cấp, Bình Định,50.0,1.65,1.0,1.0,43.0,Tây bắc,50.0,30.0,1.0,3942479
1547,"Feliz homes tận hưởng 365 ngày thanh khiết cùng ion âm, tâm điểm phía nam hà nội", Hà Nội,96.0,3.2,3.0,2.0,20.0,Đông nam,30.0,30.0,3.0,3942472
1548,"Rose town - 79 ngọc hồi tâm điểm phía nam hà nội, mở bán thêm nhiều quỹ căn mới", Hà Nội,65.0,1.8,2.0,2.0,20.0,,30.0,30.0,2.0,3942471
1549,Chính chủ bán gấp ch cao cấp giá tốt nhất quận 7, TP HCM,80.0,4.5,3.0,2.0,9.0,,50.0,50.0,2.0,3891223
1550,Sở hữu nhà tại thành phố hcm chỉ từ 660 triệu full nội thất 2pn tiện ích p.phú, TP HCM,59.0,2.18,2.0,2.0,20.0,,30.0,30.0,2.0,3942460
1551,"Cần bán căn hộ 2 pn siên tích 76m2 giá từ 2,5 tỷ tại quận hoàng mai", Hà Nội,76.0,2.54,2.0,2.0,27.0,Tây bắc,30.0,30.0,1.0,3942457
1552,Cập nhật thông tin dự án feliz homes mới nhất với nhiều chính sách mới nhất, Hà Nội,107.0,3.52,3.0,2.0,27.0,Đông nam,30.0,30.0,1.0,3942452
1553,Cần bán nhanh căn góc 3 phòng ngủ giá 3.56 tỷ mặt đường nguyễn xiển, Hà Nội,94.0,3.56,3.0,2.0,31.0,Đông nam,30.0,30.0,1.0,3942450
1554,680tr căn hộ cc housinco - 288 nguyễn xiển. trả góp ls 0%. 12 tháng. 0975762669, Hà Nội,62.0,0.1364,2.0,2.0,31.0,Đông nam,30.0,20.0,1.0,3937713
1555,"Nhận nhà ở ngay, 1 năm ko lo mất lãi. 1,8 tỉ - 65m2 - 2pn. trung tâm hoàng mai", Hà Nội,65.0,1.8,2.0,2.0,20.0,,30.0,30.0,2.0,3939120
1556,Căn 65m2. 2pn - trả trước 570tr . kí hđmb trực tiếp vs cđt. ls 0% 12 tháng., Hà Nội,65.0,1.8,2.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3939355
1557,Bán chung cư trả góp 0% - q.hoàng mai giải phóng. cách bx nước ngầm 800m., Hà Nội,65.0,1.91,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3939522
1558,"Hưng thịnh gây sốc biên hòa universe - giảm mạnh 1 tỷ, căn 2,4 tỷ còn 1,4 tỷ", Đồng Nai,72.0,1.4,2.0,2.0,24.0,Đông nam,30.0,30.0,2.0,3942441
1559,"Bán hộ 3pn, 96m2 giá tốt nhất dự án feliz homes, hướng mát vay ls 0% 18 tháng", Hà Nội,96.0,3.0,3.0,2.0,15.0,,30.0,30.0,2.0,3942436
1560,"Duy nhất t8 này, căn hộ resort lavita thuận an chỉ 1,5 tỷ/ căn 70m2. ckhấu 18%", Bình Dương,70.0,1.5,2.0,2.0,30.0,Đông nam,100.0,30.0,2.0,3942426
1561,"Moonlight centre point chỉ 2,7 tỷ/ 2pn. góp 1%/tháng. c/khấu 18%", TP HCM,66.0,2.7,2.0,2.0,24.0,Đông nam,100.0,30.0,2.0,3942409
1562,Vững tâm kinh doanh tại sun marina town hạ long, Quảng Ninh,50.0,2.8,2.0,2.0,20.0,,30.0,30.0,2.0,3942405
1563,Chuyển công tác gđ tôi cần bán căn hộ chung cư vinhomes gardenia 2pn, Hà Nội,86.0,3.6,2.0,2.0,20.0,Tây Nam,30.0,30.0,1.0,3942402
1564,Căn 3pn duy nhất tại dự án grand center quy nhơn, Bình Định,90.0,2.9,3.0,2.0,6.0,Đông bắc,32.0,32.0,4.0,3942398
1565,"Chung cư giá tốt nhất giải phóng hoàng mai, trả góp lãi 0%, quần thể", Hà Nội,75.0,1.76,2.0,2.0,20.0,,30.0,30.0,2.0,3939742
1566,"1.5 tỷ/căn 2 ngủ chung cư vip ngay định công, trả góp lãi 0%", Hà Nội,60.0,1.5,2.0,2.0,20.0,,30.0,30.0,2.0,3930015
1567,Sở hữu căn hộ với hơn 50 tiện ích vượt trội tại bình chánh với chỉ 310 triệu, TP HCM,60.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3942390
1568,Bán chung cư mini cầu giấy 600tr/căn 30-46m2 vào ở ngay, Hà Nội,35.0,0.6,1.0,1.0,20.0,,30.0,30.0,2.0,3612633
1569,Chung cư Iris Garden view Sân vận động Mỹ Đình,,60.9,2.5,2.0,2.0,20.0,Nam,30.0,30.0,2.0,3942371
