,title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
2088,"Ưu đãi tháng 7 chiết khấu 4-8%. officetel lavita thuận an. vừa ở, vừa kinh doanh","Đại Lộ Bình DƯơng, Thị Xã Thuận An, Bình Dương",38,1.6,1,1,,,,,2,3935672
2089,"Căn hộ trung tâm tp quy nhơn, chiết khấu 24%, tặng vàng và tiền mặt, giá ưu đãi","Grand Center, Thành Phố Quy Nhơn, Bình Định",70,2.45,2,2,43,Tây bắc,70,,1,3940280
2090,Sở hữu căn hộ hot nhất tp. thuận an bình dương chỉ với 225 triệu,"Phường Thuận Giao, Thị Xã Thuận An, Bình Dương",60,0.9,2,2,,,,,,3940275
2091,Chính sách khủng khi mua nhà tại bid residence,"Chung cư BID Residence, Quận Hà Đông, Hà Nội",65,2,2,2,,Đông nam,,,,3940267
2092,Mở bán suất ưu đãi chung cư cao cấp vimefulland phạm văn đồng.,"Đường Phạm Văn Đồng, Quận Bắc Từ Liêm, Hà Nội",68,2.38,2,2,,,,,,3940266
2093,"Tsg lotus sài đồng . mở bán đợt cuối chỉ 2,2 tỷ / căn 3 ngủ .hỗ trợ vay 70%","KĐT Việt Hưng, Quận Long Biên, Hà Nội",86,2.2,3,2,,Nam,,,2,3932299
2094,Bán căn góc tầng vip the summit 216 trần duy hưng lh : 0993363333,"VinHomes Liễu Giai, Quận Ba Đình, Hà Nội",101,5.15,,,4,,,5,,3940243
2096,"Chỉ 350 triệu sở hữu ngay căn hộ cao cấp quốc lộ 13 ,tp thủ dầu một","Thành phố Thủ Dầu Một, Bình Dương",60,0.35,2,2,23,,30,30,2,3940231
2097,Căn hộ full nội thất tại hpc với thiết kế hiện đại chiết khấu đến 12%,"HPC Landmark Tower, Quận Hà Đông, Hà Nội",135,3,4,3,24,Nam,,,,3940213
2098,Thanh toán chỉ 600 triệu sở hữu căn hộ 5 mặt tiền đường còn nhận thêm ưu đãi,"NGUYỄN VĂN LINH, Huyện Bình Chánh, TP HCM",59,2.2,2,2,20,Đông nam,120,120,1,3940192
2099,"Chung cư ia20 ciputra giá 16,8tr chênh 80tr 0382276666","IA20 Ciputra, Quận Bắc Từ Liêm, Hà Nội",92,1.7,,,,Đông nam,,,,3559731
2100,Căn hộ chung cư astral city ở thuận an mặt tiền quốc lộ 13,"Astral City, Thị Xã Thuận An, Bình Dương",50,1.9,2,1,40,Tây,33,300,4,3925823
2101,Mặt tiền đẹp nhất dự án astral city tháp the gemini,"Astral City, Thị Xã Thuận An, Bình Dương",49,1.89,2,1,40,Đông,33,300,4,3927472
2102,Booking 50tr có hoàn lại ck ngay 2tr tt chỉ 30% cho đến khi nhận nhà,"Astral City, Thị Xã Thuận An, Bình Dương",50,2.12,2,1,40,Đông nam,33,300,,3939688
2103,"Cần bán căn 2pn, 2wc. tiện tích đầy đủ,full nội thất cơ bản.View cao thoáng,bao trọn Thành phố","Quận Hà Đông,",78,1.8,,,,,,,,3940175
2104,Chỉ với 139 triệu sở hữu lâu dài căn hộ nghỉ dưỡng phong cách nhật bản,"Takashi Ocean Suite, Thành Phố Quy Nhơn, Bình Định",65,0.0845,2,2,39,Đông,40,50,2,3940161
2105,Feliz homes mở bán quỹ căn mới với chính sách ưu đãi cho khách hàng bạn chăm lo,"Feliz Homes, Quận Hoàng Mai, Hà Nội",82,2.9,2,2,,,,,1,3940145
2107,Chung cư đại lộ bình dương - thời điem vàng đầu tư lavita thuận an,"Thành phố mới Bình Dương, Thành phố mới Bình Dương , Bình Dương",40,1.28,1,1,,,,,,3937765
2109,Căn hộ đại lộ bình dương - chiết khấu khủng 3-7%,"Aster Garden Towers, Thị Xã Thuận An, Bình Dương",70,2,2,1,,,,,,3933821
2110,"Căn hoa hậu 3pn đẹp nhất tại phân khu the pavilion vin ocp, ls 0% trong 30th","Vinhomes Ocean Park, Huyện Gia Lâm, Hà Nội",101.8,3.53,3,2,,Đông bắc,,,1,3940137
2111,"Bán căn 3pn 101.8m2 3tỷ4xx tại tòa p4 ck 16% - miễn lãi 30 th, voucher 200tr, vi","Vinhomes Ocean Park, Huyện Gia Lâm, Hà Nội",101.8,3.4,3,2,,Đông bắc,,,1,3940132
2112,Bán nhanh căn hộ cao cấp the matrix one cạnh trụ sở mới bộ ngoại giao mỹ đình.,"The Matrix One, Quận Nam Từ Liêm, Hà Nội",110,6,3,2,44,,40,,1,3940129
2113,"Eco city việt hưng chỉ 540 triệu full nội thất cao cấp, nhận nhà ở ngay","Căn hộ Eco City Việt Hưng, Quận Long Biên, Hà Nội",63,1.76,2,2,8,Tây Nam,,,,3940127
2114,Cần chuyển nhượng căn hộ 3 pn tại trung tâm hà nội.thanh toán 300 triệu nhận nhà,"KĐT Văn Khê, Quận Hà Đông, Hà Nội",135.21,3,3,2,,,,,,3940113
2115,Căn hộ cao cấp kiến trúc tân cổ điển châu âu đầu tiên tại đường phạm văn đồng,"The Jade Orchid Garden, Quận Bắc Từ Liêm, Hà Nội",67.8,2.5,,,,,,,,3940112
2116,Mở bán căn hộ giá rẻ tỉnh bình dương chỉ từ 899 tr / căn,"Legacy Central, Thị Xã Thuận An, Bình Dương",50,1.5,,,,Đông bắc,30,,,3940090
2117,"Căn hộ sát biển nhơn hội, thành phố quy nhơn - nhận giữ chỗ với giá ưu đãi 139tr","Takashi Ocean Suite, Thành Phố Quy Nhơn, Bình Định",44,1.39,1,1,39,Đông nam,,,4,3940085
2118,Siêu căn hộ gía rẻ legacy central giá chỉ từ 900tr/căn,"Legacy Central, Thị Xã Thuận An, Bình Dương",40,1.3,,,,,,,,3940084
2119,Bán căn hộ cao cấp tại khu công nghiệp bình dương xã thuận an,"Legacy Central, Thị Xã Thuận An, Bình Dương",35,0.899,,,,,,,,3940083
2120,Chung cư Ocean Park - TP nghỉ dưỡng,"Vinhomes Ocean Park, Huyện Gia Lâm,",30,0.042,,,,,,,,3940072
2121,Ưu đãi khủng tháng 7- ck 9 ptrăm khi mua căn ho lavita thuan an,"Nguyễn Thị Minh Khai, Thị Xã Thuận An, Bình Dương",68,1.8,2,2,,,,,,3932886
2122,"Suất nội bộ chỉ 600tr nhận nhà, ngân hàng hỗ trợ đến 70%","ViVa Plaza, Quận 7, TP HCM",47,1.88,1,1,,,,,,3937965
2123,"Hãy là người tiên phong sở hữu căn hộ tasaki ocean suite hạng ""thương gia""","Takashi Ocean Suite, Thành Phố Quy Nhơn, Bình Định",44,0.28,1,1,39,,40,,,3940061
2124,"Còn duy nhất căn 3pn đông nam, đẹp nhất housinco premium, chiết khấu tối đa 5,5%","Housinco Premium, Huyện Thanh Trì, Hà Nội",94,3.54,3,2,31,Đông nam,,,1,3940001
2125,Cần bán ngay căn hộ 3n 2wc tại thanh hóa,"Thành phố Thanh Hóa, Thanh Hóa",79,0.9,3,2,,Đông nam,,,4,3940051
2126,Căn hộ khách sạn cao cấp ancruising nha trang,"Thành Phố Nha Trang, Khánh Hòa",45,1.8,2,2,10,Đông,,,1,3939288
2127,Bán chung cư vinhomes smartcity chính chủ,"Vinhomes Smart City, Quận Nam Từ Liêm, Hà Nội",46,1.73,2,1,20,Tây Nam,,,,3939998
2128,Bán ch cao cấp nhật bản mặt tiền biển kỳ co chỉ tt 280tr ký hđmb - góp không ls,"Takashi Ocean Suite, Thành Phố Quy Nhơn, Bình Định",39,1.39,1,1,39,Đông nam,35,35,4,3940026
2129,Cần bán căn 3 pn hướng siêu đẹp nhìn hồ vinh hoang thoáng mát,"Feliz Homes, Quận Hoàng Mai, Hà Nội",107,3.9,3,2,27,Đông nam,,,1,3940022
2130,Feliz homes căn hộ đẳng cấp trị giá hạng sang giữa lòng hà nội.,"Feliz Homes, Quận Hoàng Mai, Hà Nội",96,3.25,3,2,27,Tây Nam,,,1,3940015
2131,"Chỉ với 2,5 tỷ bạn sẽ sống trong không gian xanh mát tại hà nội","Feliz Homes, Quận Hoàng Mai, Hà Nội",76,2.54,2,2,27,Tây bắc,,,1,3940005
2132,Trung cư cáo cấp legacy central giá chỉ từ 900trieu,"Legacy Central, Thị Xã Thuận An, Bình Dương",48,0.9,2,1,29,,,,1,3940004
2133,Mua căn hộ trúng căn hộ chỉ có tại thuận an tỉnh bình dương,"Legacy Central, Thị Xã Thuận An, Bình Dương",42,0.9,1,1,29,,,,,3939990
2134,Bán gấp chung cư 2 phòng ngủ cửa tiền home,"Căn hộ Cửa Tiền HOME, Thành phố Vinh, Nghệ An",58,0.72,2,2,19,,8,8,,3939980
2135,"Chủ bán 2 căn ricca q9.sắp bàn giao nhà, 58-115m2, 34 triệu/m2","The Ricca, Quận 9, TP HCM",58.18,2.01,1,1,16,Đông bắc,,,1,3928214
2136,"Bán căn 2pn vista riverside tháng 10 vào ở ngay, tài chình 420tr sở hữu","Quận 12, TP HCM",52,1.3,2,1,24,,,30,,3934723
2137,"Bán căn 2pn vista riverside tháng 10 vào ở ngay, tài chình 420tr sở hữu","Quận 12, TP HCM",52,1.3,2,1,24,,,30,,3934723
2138,Kh mua căn hộ grand center quy nhơn đợt cuối nhận được gì ??,"Grand Center, Thành Phố Quy Nhơn, Bình Định",70,0.1722,2,2,43,Tây bắc,70,,1,3939954
2139,Chỉ với 660tr sở hữu ngay căn hộ biển vũng tàu 5 sao của tập đoàn hưng thịnh,"Vũng Tàu Pearl, Thành Phố Vũng Tàu, Bà Rịa - Vũng Tàu",54,2.25,1,1,33,Đông,24,24,,3939430
2140,Căn hộ biển vũng tàu pearl 39tr/m2 của tập đoàn hưng thịnh 0911767796,"Vũng Tàu Pearl, Thành Phố Vũng Tàu, Bà Rịa - Vũng Tàu",54,2.35,1,1,33,Đông,24,24,,3939250
2141,"Bán căn hộ 217tr, nh cho vay chỉ 4,8%/năm","TL 884, TP Bến Tre, Bến Tre",50,0.724,2,2,3,Đông nam,30,10,,3939940
2142,Căn hộ duy nhất với giá dưới 1tỷ. trả 239tr sở hữu - nhận nhà thanh toán tiếp,"Legacy Central, Thị Xã Thuận An, Bình Dương",32,0.8,1,1,,,,,,3915049
2143,Căn hộ 1pn 1 hướng sông sg - trả trước 400 triệu - bàn giao hoàn thiện,"Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",48,1.2,,,10,,,,,3921206
2144,The Minato-căn hộ cao cấp Nhật Bản,"The Minato Residence, Quận Lê Chân, ",78.11,3,2,2,26,,,,1,3934702
2145,Căn hộ cao cấp Minato-Võ Nguyên Giáp-tặng TTTM,"The Minato Residence, Quận Lê Chân, ",77.11,3,,,,,,,,3932701
2146,The Minato-căn hộ đẳng cấp Nhật Bản,"The Minato Residence, Quận Lê Chân, ",78.11,3,2,2,26,,,,1,3931847
2147,Dự án căn hộ cao cấp The Minato-đẳng cấp Nhật Bản,"The Minato Residence, Quận Lê Chân, ",78.11,3,2,2,,,,,1,3929303
2148,Bán suất chung cư ia20 ciputra giá 16.8tr chênh 80tr 0382276666,"IA20 Ciputra, Quận Bắc Từ Liêm, Hà Nội",92,1.7,3,2,18,Đông nam,40,,2,3819326
2150,Giá và ưu đãi vượt trội giúp legacy central gia tăng sức nóng,"Legacy Central, Thị Xã Thuận An, Bình Dương",42,0.9,1,1,,,,,,3939894
2151,"Feliz homes - 05 căn giá ngoại giao rẻ nhất, 100m2 chỉ 2.7 tỷ, 0961491566.","Feliz Homes, Quận Hoàng Mai, Hà Nội",100,0.25,,,,,,,,3939881
2152,"Feliz homes bảng giá mới - 05 căn giá ngoại giao rẻ nhất, 100m2 chỉ 2.7 tỷ, 0961491566.","Feliz Homes, Quận Hoàng Mai, Hà Nội",100,2.7,,,,,,,,3939878
2153,"Sở hữu căn hộ 2pn phong cách nhiệt đới cách phố cổ 10p , giá chỉ 31.9 tr/m2","Quận Hoàng Mai, Hà Nội",76,2.5,2,2,31,,,,1,3939876
2154,Bán căn hộ cao cấp giá đầu tư tại thuận an bình dương,"Legacy Central, Thị Xã Thuận An, Bình Dương",54,1.2,1,1,8,,21,6,1,3939868
2156,"12 lý do ancruising là ""châu báu"" cho các nhà chinh phục bất động sản biển","Thành Phố Nha Trang, Khánh Hòa",45,1.8,,,,Đông,,,,3939851
2158,"Bán cắt lỗ căn hộ 3pn toà c3, vinhomes d capitale.","Vinhomes Green Bay Mễ Trì, Quận Nam Từ Liêm, Hà Nội",106.22,7.2,,,,Đông nam,,,,3939835
2159,"3 ngày hot, biên hòa universe complex căn 2,4 tỷ giảm 1,5 tỷ, tặng xe mazada 3","Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",75,1.5,2,2,25,Đông nam,100,,,3939824
2160,10 lợi thế của căn hộ legacy central khách hàng nên mua,"Legacy Central, Thị Xã Thuận An, Bình Dương",60,0.9,2,2,,,,,,3939821
2161,Căn hộ tiện ích gần khu công nghiệp giá chỉ từ 900 triệu/căn,"Legacy Central, Thị Xã Thuận An, Bình Dương",35,0.9,,,,,,,,3939811
2162,Bán căn hộ cao cấp legacy central giá 900 triệu,"Legacy Central, Thị Xã Thuận An, Bình Dương",35,0.9,,,,,,,,3939806
2163,"C/khấu ưu đãi khủng mùa dịch, lavita thuận an từ 2,5 tỷ còn 1,65 tỷ (2pn-2wc-75m","Xã Thuận Giao, Thị Xã Thuận An, Bình Dương",75,1.65,2,2,20,Đông nam,,,,3939804
2164,"Căn hộ giá rẻ tại khu legacy centra, 225 triệu sở hữu ngay","Legacy Central, Thị Xã Thuận An, Bình Dương",56,0.9,2,2,29,Đông nam,16,,1,3939802
2165,Ưu đãi khủng và cực hot ngay trong tháng 7/ 2021 từ dự án golden city tây ninh :,"Thành Phố Tây Ninh, Tây Ninh ",70,1.34,2,2,16,,20,15,1,3939801
2166,Căn hộ cao cấp tại thuận an giá rẻ chỉ từ 900 tr / căn,"Legacy Central, Thị Xã Thuận An, Bình Dương",35,0.9,,,,,,,,3939799
2167,The jade orchid - vimefulland phạm văn đồng - khu đô thị đẳng cấp đầu tiên của b,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",67.8,2.5,,,,,,,,3939789
2168,Căn hộ 2pn 1wc view trung tâm thành phố. dt 51m2 tầng 12,"Eurowindow Garden City, Thành phố Thanh Hóa, Thanh Hóa",51,1,2,1,12,Tây Nam,,,2,3798423
2169,Chung cư ruby tower. ưu đãi khủng tháng 3. giảm ngay 28tr khi thanh toán 30%.,"Thành phố Thanh Hóa, Thanh Hóa",75,0.95,2,2,8,Đông nam,,,2,3881872
2170,"Duy nhất căn hộ tầng 17 gía rẻ nhất thanh hóa, view cực đẹp","Thành phố Thanh Hóa, Thanh Hóa",76,1.42,2,2,,,,,,3939785
2171,"Nhượng lại suất ngoại giao 2n 2vs chung cư feliz home,hoàng mai","Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",65,2,2,2,,Đông nam,21.5,5,,3939780
2172,"BÁn kiot, shophouse dỰ Án green pearl 378 minh khai 0966558158","378 minh khai, Hai Ba Trung, Ha Noi",136,5.5,2,2,2,---,20,8,,3939777
2173,Mở bán đợt cuối cùng quỹ căn chung cư ngay mặt đường nguyễn xiển,"Housinco Premium, Huyện Thanh Trì, Hà Nội",94,3.5,3,2,31,Đông nam,,,1,3939765
2174,Cùng gia đình tận hưởng cuộc sống như resort khi sở hữu căn hộ tai feliz homes,"Feliz Homes, Quận Hoàng Mai, Hà Nội",76,2.54,2,2,27,Tây bắc,,,1,3939764
2175,": chỉ hơn 3,2 tỷ sở hữu căn hộ 3 pn sở hữu căn hộ cao cập tại quận hoàng mai","Feliz Homes, Quận Hoàng Mai, Hà Nội",96,3.25,3,2,,Đông bắc,,,1,3939763
2176,"Chỉ hơn 2,8 tỷ sở hữu căn hộ 2 pn sở hữu căn hộ cao cập tại trung tâm quận hoàng","Feliz Homes, Quận Hoàng Mai, Hà Nội",77.2,2.78,2,2,,Tây Nam,,,1,3939761
2177,"Bán căn hộ 2pn, 2 wc gần ngã tư cầu giấy - kim mã đang cho thuê 16-18tr/tháng","Cầu Giấy Center Point, Quận Cầu Giấy, Hà Nội",65,3.2,2,2,,,,,1,3939758
2178,Bán căn hộ (3.2 tỷ) 2pn 2wc ngã tư cầu giấy kim mã - đang cho thuê 16-18tr/thág,"Cầu Giấy Center Point, Quận Cầu Giấy, Hà Nội",65,3.2,2,2,,,,,1,3939756
2179,Ưu đãi chiết khấu khủng và cực hot tại dự án golden city tây ninh,"Thành Phố Tây Ninh, Tây Ninh ",50,0.9,2,2,16,,20,15,1,3939740
2180,Căn hộ sỡ hữu lâu dài mặt đường trần phú view vịnh nha trang,"Trân Phú, Thành Phố Nha Trang, Khánh Hòa",45,1.7,,,10,,,,,3939292
2181,Trung cư cao cấp thuận an giá từ chủ đầu tư chỉ 900tr/căn,"Legacy Central, Thị Xã Thuận An, Bình Dương",48,0.9,2,1,29,,,,1,3939725
2182,Chính chủ cần bán gấp căn hộ 135m2 tại cc hpc 105 tố hữu 0967872324,"HPC Landmark Tower, Quận Hà Đông, Hà Nội",135,3,3,3,18,Đông bắc,,,,3939724
2183,"Ưu đãi lớn t7 chiết khấu 4-7%, lavita thuận an chỉ 1.95 tỷ/ căn 2pn","Đại Lộ Bình DƯơng, Thị Xã Thuận An, Bình Dương",68,1.95,2,2,,,,,2,3934468
2184,"Bán căn góc grand center 2pn, diện tích 70m2, giá 32tr/m2 đã có vat, tặng vàng","Grand Center, Thành Phố Quy Nhơn, Bình Định",70,2.45,2,2,43,Tây bắc,80,,1,3939716
2185,"Chung cư hpc landmark 105 142m² 3pn, tại hà đông, lãi suất ưu đãi","HPC Landmark Tower, Quận Hà Đông, Hà Nội",143,3,3,3,,,,,,3939698
2186,Bán căn 2 phòng ngủ 82m2 đường tố hữu nhỉnh 2 tỷ,"Chung cư Anland Lake View, Quận Hà Đông, Hà Nội",82,2.01,2,2,,Tây bắc,,,,3939671
2187,Chung cư Vinsmart city,"Vinhomes Smart City, Quận Nam Từ Liêm,",30,1.3,,,,,,,,3939664
2188,Căn hộ cao cấp view biển ancruising nha trang,"Thành Phố Nha Trang, Khánh Hòa",43,1.81,3,3,10,,10,,4,3939662
2189,Takashi ocean suite kỳ co - điểm vàng đầu tư bên vịnh thiên đường,"Nhơn Hội New City, Thành Phố Quy Nhơn, Bình Định",98,1.39,3,2,39,,,,4,3939660
2190,Bán gấp suất ngoại giao chung cư cao cấp tây hồ giá chỉ 645tr nhận nhà,"Chung cư Tây Hồ RiverView, Quận Tây Hồ, Hà Nội",62,2,2,2,,Nam,,,4,3939650
2191,"Bán 2.6 tỷ căn 3 pn tây hồ, sắp bàn giao, htls 0% tới 18 tháng, ck 4.5%","Quận Tây Hồ, Hà Nội",92,2.7,3,3,,,,,,3939653
2192,"Tây hồ river view t9 nhận nhà: 666tr nhận 2pn 61.86m2, htls 0% tới 18th, ck 4,5%","Chung cư Tây Hồ RiverView, Quận Tây Hồ, Hà Nội",61.86,2.2,2,2,21,,,,4,3939644
2193,Chung cư eurowindow thanh hóa - đối diện big c - cạnh 3 đường lớn -nhận nhà ngay,"Eurowindow Garden City, Thành phố Thanh Hóa, Thanh Hóa",55,1,2,2,15,,15,7,,3939647
2194,Trải nghiệm không gian sống hiện đại tại legacy central với giá ưu đãi khủng,"Legacy Central, Thị Xã Thuận An, Bình Dương",45,0.9,1,1,,,,,,3939646
2195,Cần chuyển nhượng căn hộ 3pn tại trung tâm hà đông,"KĐT Văn Khê, Quận Hà Đông, Hà Nội",121,2.7,3,2,,,,,,3939641
2196,Căn hộ cao cấp giá rẻ mùa dịch view biển mỹ khê đà nẵng,"The Sang Residence, Quận Ngũ Hành Sơn, Đà Nẵng",77,3,3,2,29,Đông nam,21,21,,3939632
2197,"Chung cư q. tây hồ: căn góc 3 pn hướng nam, 2.7 tỷ htls 0% trong 18 tháng","The Lotus Center, Quận Tây Hồ, Hà Nội",92,2.7,,,,Nam,,,,3939624
2198,Chỉ với 600trieu vào nhận nhà ở ngay sổ đỏ trao tay,"Quận Long Biên, Hà Nội",72,2,2,2,,,,,,3939620
2199,"Chỉ từ 600tr sở hữu ch 2n 72,84m2 - sổ hồng lâu dài","Quận Long Biên, Hà Nội",73,2.1,2,2,8,Đông nam,,,,3938275
2200,"Chỉ 1,7x tỷ sở hữu căn hộ 2n kđt việt hưng - full nội thất- tặng 15tr sổ đỏ","KĐT Việt Hưng, Quận Long Biên, Hà Nội",72.84,2.1,2,2,6,Đông nam,,,,3938319
2201,Bán căn hộ cao cấp hc goden city với nhiều chính sách ưu đãi.nhận nhà ở ngay,"Quận Long Biên, Hà Nội",71,3,2,2,,,,,,3939614
2202,Bán căn hộ giá gốc từ cđt. tecco home giá 23tr/m2. ck ngay 110tr sau khi cọc.,"Tecco Home, Thị Xã Thuận An, Bình Dương",62,1,2,2,22,Nam,743,4,2,3939610
2203,"Trực tiếp chủ đầu tư mở bán căn hộ cao cấp the nine- số 9 phạm văn đồng,cầu giấy","The Nine Tower, Quận Cầu Giấy, Hà Nội",88,3.5,3,2,30,,98,60,,3916220
2204,"Căn hộ cao cấp the nine 75m2 hướng nam full nội thất siêu sịn,9 phạm văn đồng,cg","The Nine Tower, Quận Cầu Giấy, Hà Nội",75,3.7,2,2,30,Nam,98,60,,3916573
2205,1 căn duy nhất 3 ngủ full đồ ban công đông nam tại chung cư thống nhất,"TP. Bắc Ninh, Bắc Ninh",75,1.07,,,,,,,,3939607
2206,Căn hộ cao cấp legacy central giá chỉ từ 900tr/căn ,"Legacy Central, Thị Xã Thuận An, Bình Dương",35,0.899,,,,Tây bắc,,,,3939601
2207,Căn hộ tiện ích gần khu công nghiệp giá chỉ từ 299 triệu/căn (30%),"Legacy Central, Thị Xã Thuận An, Bình Dương",50,0.9,,,,Đông bắc,,,,3939599
2208,"Bán chung cư căn hộ legacy central, giá 900tr, vị trí đẹp, nhiều tiện ích","Legacy Central, Thị Xã Thuận An, Bình Dương",35,0.9,,,,Đông nam,,,,3939598
2209,Căn hộ nhiệt đới - chất sống resort không gian sống xanh đẳng cấp chỉ 10% ký hđm,"Feliz Homes, Quận Hoàng Mai, Hà Nội",77.2,2.78,2,2,27,Tây Nam,,,1,3939588
2210,"200 suất nội bộ căn hộ cao cấp giá 1,1 tỷ/2pn tại tecco felice homes tp.thuận an","Phường An Phú, Thị Xã Thuận An, Bình Dương",47,1.1,2,1,23,,24,50,,3939577
2211,Căn hộ cao cấp ancruising nha trang - mặt tiền trần phú - sở hữu lâu dài,"Trân Phú, Thành Phố Nha Trang, Khánh Hòa",70,3.5,2,2,10,Đông nam,16,,,3939569
2212,"Sở hữu căn hộ cao cấp legacy central, chỉ từ 900 triệu","Legacy Central, Thị Xã Thuận An, Bình Dương",56,0.9,2,2,29,,,,1,3939563
2213,Sở hữu căn hộ 3 pn cao cấp tại trung tâm quận hoàng mai lh 0349613995,"Feliz Homes, Quận Hoàng Mai, Hà Nội",107.5,3.39,3,2,27,Đông bắc,,,1,3939554
2214,Dự án căn hộ ven biển takashi ocean suite 5 sao giá rẻ chiết khấu đến 3 chỉ vàng,"Takashi Ocean Suite, Thành Phố Quy Nhơn, Bình Định",35,1.39,2,2,39,,,,4,3939539
